,name,latitude,longitude,address
198,일산서구보건소,37.4563798,126.8785379,"230 Haan-dong, Gwangmyeong-si, Gyeonggi-do, South Korea"
199,인제대학교 일산백병원,37.416391,127.250697,"194 Pabal-ro, Gyengan-dong, Gwangju-si, Gyeonggi-do, South Korea"
200,동국대학교일산불교병원,37.4109175,127.2601723,"45 Gwangju-daero, Gyengan-dong, Gwangju-si, Gyeonggi-do, South Korea"
201,국민건강보험공단 일산병원,37.604672,127.145091,"674-3 Inchang-dong, Guri-si, Gyeonggi-do, South Korea"
202,일산복음병원,37.6012,127.1323701,"153 Gyeongchun-ro, Gyomun 1(il)-dong, Guri-si, Gyeonggi-do, South Korea"
203,과천시보건소,37.3586521,126.9472959,"591 Gunpo-ro, Dang-dong, Gunpo-si, Gyeonggi-do, South Korea"
204,광명성애병원,37.3593502,126.9335886,"321 Sanbon-ro, Gwangjeong-dong, Gunpo-si, Gyeonggi-do, South Korea"
205,광명시보건소,37.3331179,126.9259534,"221 Gunpo-ro, Gunpo 2(i)-dong, Gunpo-si, Gyeonggi-do, South Korea"
206,광주시보건소,37.6323275,126.7107438,"389-15 Geolpo-dong, Gimpo-si, Gyeonggi-do, South Korea"
207,참조은병원,37.6410478,126.6598319,"283 Gimpohangang 3-ro, Janggi-dong, Gimpo-si, Gyeonggi-do, South Korea"
208,구리시보건소,37.62369,126.72291,"108 Saujung-ro, Sau-dong, Gimpo-si, Gyeonggi-do, South Korea"
209,한양대학교구리병원,37.6236541,127.2099518,"South Korea, 경기 남양주시 금곡동 1085"
210,효신의료재단 지샘병원,37.6823025,127.2044164,"South Korea, Gyeonggi-do, Namyangju-si, Onam-eup, Onam-ri, 570"
211,원광대학교 산본병원,37.6402518,127.0285046,"463-44 Beon-dong, Gangbuk-gu, Seoul, South Korea"
212,군포시보건소,37.896579,127.0516751,"714-9 Saengyeon-dong, Dongducheon-si, Gyeonggi-do, South Korea"
213,김포우리병원,37.4941654,126.7809774,"16 Oksan-ro 10beon-gil, Jung 2(i)-dong, Bucheon-si, Gyeonggi-do, South Korea"
214,뉴고려병원,37.528259,126.796405,"129 Ojeong-dong, Ojeong-gu, Bucheon-si, Gyeonggi-do, South Korea"
215,김포시보건소,37.4983977,126.7628536,"170 Jomaru-ro, Jung 1(il)-dong, Bucheon-si, Gyeonggi-do, South Korea"
216,남양주보건소,37.486986,126.792379,"327 Sosa-ro, Sosa-dong, Wonmi-gu, Bucheon-si, Gyeonggi-do, South Korea"
217,남양주풍양보건소,37.480986,126.791212,"91-121 Sosabon-dong, Sosa-gu, Bucheon-si, Gyeonggi-do, South Korea"
218,남양주한양병원,37.4110097,127.1246119,"349 Yatap-dong, Bundang-gu, Seongnam-si, Gyeonggi-do, South Korea"
219,현대병원,37.4418516,127.1707231,"137 Geumsang-ro, Sangdaewon 1(il)-dong, Jungwon-gu, Seongnam-si, Gyeonggi-do, South Korea"
220,동두천보건소,37.3881528,127.1217472,"20 Seohyeon-ro 180(baekpalsip)beo, Seohyeon-dong, Bundang-gu, Seongnam-si, Gyeonggi-do, South Korea"
221,부천시보건소,37.410195,127.125487,"59 Yatap-ro, Yatap-dong, Bundang-gu, Seongnam-si, Gyeonggi-do, South Korea"
222,부천시 오정보건소,37.4443074,127.1441357,"218 Sujeong-ro, Sinheung-dong, Sujeong-gu, Seongnam-si, Gyeonggi-do, South Korea"
223,순천향대학교 부천병원,37.4451695,127.139086,"10 Sujeong-ro 171(baekchilsibil)b, Taepyeong 2(i)-dong, Sujeong-gu, Seongnam-si, Gyeonggi-do, South Korea"
224,가톨릭대학교부천성모병원,37.4398433,127.1289799,"South Korea, Gyeonggi-do, Seongnam-si, Sujeong-gu, Sujeong-ro, 76 KR"
225,부천세종병원,37.4528298,127.161927,"12 Sanseong-daero 476(sabaekchils, Geumgwang 2(i)-dong, Jungwon-gu, Seongnam-si, Gyeonggi-do, South Korea"
226,성남시분당구보건소,37.2588035,126.9711454,"22-50 Homaesil-ro, Tap-dong, Gwonseon-gu, Suwon-si, Gyeonggi-do, South Korea"
227,중원구보건소,37.2568735,127.0695287,"396 Yeongtong-ro, Yeongtong 1(il)-dong, Yeongtong-gu, Suwon-si, Gyeonggi-do, South Korea"
228,분당제생병원,37.3043448,127.0101768,"101 Songwon-ro, Jowon 2(i)-dong, Jangan-gu, Suwon-si, Gyeonggi-do, South Korea"
229,분당차병원 ,37.271503,127.0124207,"6 Paldalsan-ro, Gyo-dong, Paldal-gu, Suwon-si, Gyeonggi-do, South Korea"
230,수정구보건소,37.2794275,127.0474729,"164 Woldeukeom-ro, Woncheon-dong, Yeongtong-gu, Suwon-si, Gyeonggi-do, South Korea"
231,성남시의료원,37.291819,126.996309,"69 Suseong-ro 245beon-gil, Jeongja 2(i)-dong, Jangan-gu, Suwon-si, Gyeonggi-do, South Korea"
232,순천의료재단정병원,37.2781305,127.0277888,"93 Jungbu-daero, Ji-dong, Paldal-gu, Suwon-si, Gyeonggi-do, South Korea"
233,성남중앙병원,37.2786031,127.0332566,"77 Gwongwang-ro 367beon-gil, Uman-dong, Paldal-gu, Suwon-si, Gyeonggi-do, South Korea"
234,권선구보건소,37.336864,126.7280003,"1366-11 Jeongwang-dong, Siheung-si, Gyeonggi-do, South Korea"
235,영통구보건소,37.4445464,126.7895191,"57 Bokji-ro, Daeya-dong, Siheung-si, Gyeonggi-do, South Korea"
236,장안구보건소,37.3528202,126.7245914,"South Korea, Gyeonggi-do, Siheung-si, Jeongwang 3(sam)-dong, Okgucheonseo-ro, 337 시화병원"
237,팔달구보건소,37.4453795,126.784964,"South Korea, Gyeonggi-do, Siheung-si, Daeya-dong, 호현로 55"
238,아주대학교병원,37.3467797,126.7399989,"1799-5 Jeongwang-dong, Siheung-si, Gyeonggi-do, South Korea"
239,경기도의료원 수원병원,37.3192776,126.8121513,"Jungang-daero, Choji-dong, Danwon-gu, Ansan-si, Gyeonggi-do, South Korea"
240,성빈센트병원,37.3009816,126.8450761,"5 Chadolbaegi-ro 1-gil, Sa-dong, Sangnok-gu, Ansan-si, Gyeonggi-do, South Korea"
241,동수원병원,37.3182536,126.8248839,"516 Gojan-dong, Danwon-gu, Ansan-si, Gyeonggi-do, South Korea"
242,석경의료재단 센트럴병원,37.377467,126.7842728,"20 Janggok-ro 37beon-gil, Yeonseong-dong, Siheung-si, Gyeonggi-do, South Korea"
243,신천연합병원 ,37.3167579,126.8739867,"95 Il-dong, Sangnok-gu, Ansan-si, Gyeonggi-do, South Korea"
244,시흥시화병원,37.0172199,127.2604121,"436 Dangwang-dong, Anseong, Gyeonggi-do, South Korea"
245,시흥시보건소,37.0062179,127.2710329,"58 Sijang-gil, Anseong 2(i)-dong, Anseong, Gyeonggi-do, South Korea"
246,시흥시 정왕보건지소,37.0001646,127.2698182,"67-21 Dogi-dong, Anseong, Gyeonggi-do, South Korea"
247,단원보건소,37.3930675,126.9520266,"41 Pyeongchon-daero 253beon-gil, Bisan-dong, Dongan-gu, Anyang, Gyeonggi-do, South Korea"
248,안산시상록수보건소,37.3858049,126.9329258,"48 Munye-ro, Anyang-dong, Manan-gu, Anyang, Gyeonggi-do, South Korea"
249,고대안산병원,37.391604,126.9619483,"22 Gwanpyeong-ro 170beon-gil, Pyeongan-dong, Dongan-gu, Anyang, Gyeonggi-do, South Korea"
250,한도병원,37.3933729,126.9242927,"613-8 Anyang 5(o)-dong, Manan-gu, Anyang, Gyeonggi-do, South Korea"
251,근로복지공단안산병원,37.7855648,127.0466233,"1533 Buheung-ro, Majeon-dong, Yangju-si, Gyeonggi-do, South Korea"
252,경기도의료원 안성병원,37.4969969,127.4866164,"17 Mayusan-ro, Yangpyeong-eup, Yangpyeong-gun, Gyeonggi-do, South Korea"
253,안성성모병원,37.4938723,127.5034779,"South Korea, Gyeonggi-do, Yangpyeong-gun, Yangpyeong-eup, 중앙로 129"
254,안성시보건소,37.3012851,127.6266777,"39 Cheongsim-ro, Yeoju-eup, Yeoju-gun, Gyeonggi-do, South Korea"
255,동안구보건소,37.2945522,127.6403573,"14 Yeoheung-ro 160beon-gil, Yeoju-eup, Yeoju-gun, Gyeonggi-do, South Korea"
256,만안구보건소,38.0234525,127.0609761,"95 Eundaeseong-ro, Jeongok-eup, Yeoncheon-gun, Gyeonggi-do, South Korea"
257,한림대학교 성심병원,37.141467,127.075137,"South Korea, Gyeonggi-do, Osan-si, 원동 밀머리로1번길 14"
258,안양샘병원,37.2726166,127.1067502,"11 Singalro58Beon-gil, Singal-dong, Giheung-gu, Yongin-si, Gyeonggi-do, South Korea"
259,양주시보건소,37.3224952,127.0976795,"435 Poeun-daero, Pungdeokcheon 1(il)-dong, Suji-gu, Yongin-si, Gyeonggi-do, South Korea"
260,양평군보건소,37.2737071,127.1114742,"411 Jungbu-daero, Singal-dong, Giheung-gu, Yongin-si, Gyeonggi-do, South Korea"
261,양평병원,37.2408559,127.1760983,"1199 Jungbu-daero, Yeoksam-dong, Cheoin-gu, Yongin-si, Gyeonggi-do, South Korea"
262,세종여주병원,37.2315521,127.2113174,"18-1 Gimnyangjang-dong, Cheoin-gu, Yongin-si, Gyeonggi-do, South Korea"
263,여주시보건소,37.26654,127.15569,"363 Dongbaekjukjeondaero, Jung-dong, Giheung-gu, Yongin-si, Gyeonggi-do, South Korea"
264,연천군 보건의료원,37.2403892,127.2145807,"787-1 Gorim-dong, Cheoin-gu, Yongin-si, Gyeonggi-do, South Korea"
265,오산시보건소,37.3437286,126.9720042,"108 Gocheon-dong, Uiwang-si, Gyeonggi-do, South Korea"
266,오산한국병원,37.3502729,126.9767955,"29 Ojeoncheon-ro, Ojeon-dong, Uiwang-si, Gyeonggi-do, South Korea"
267,기흥구보건소,37.7410788,127.0425252,"South Korea, 의정부동 433번지 의정부시 경기도 KR"
268,수지구보건소,37.736154,127.0395143,"131 Beomgol-ro, Uijeongbu-dong, Uijeongbu-si, Gyeonggi-do, South Korea"
269,강남병원,37.7585478,127.0777071,"271 Cheonbo-ro, Geumo-dong, Uijeongbu-si, Gyeonggi-do, South Korea"
270,처인구보건소,37.7499744,127.0451028,"South Korea, Gyeonggi-do, Uijeongbu-si, Pyeonghwa-ro, 650 KR"
271,영문의료재단 다보스병원,37.74532019999999,127.0621285,"322 Geumsin-ro, Singok-dong, Uijeongbu-si, Gyeonggi-do, South Korea"
272,용인세브란스병원,37.2825934,127.4328154,"South Korea, Gyeonggi-do, Icheon-si, Gyeongchung-daero, 2742 KR"
273,용인서울병원,37.2889269,127.4522877,"13 Jeungsin-ro 153beon-gil, Jeungpo-dong, Icheon-si, Gyeonggi-do, South Korea"
274,의왕시보건소,37.7562857,126.7739286,"13 Hugok-ro, Geumchon 1(il)-dong, Paju-si, Gyeonggi-do, South Korea"
275,아가페의료재단 시티병원,37.7548246,126.7797228,"South Korea, Gyeonggi-do, Paju-si, Geumchon-dong, 중앙로 207"
276,경기도의료원의정부병원 (응급실),37.7580017,126.774838,"South Korea, Gyeonggi-do, Paju-si, Geumchon-dong, 948-3"
277,의정부시보건소,36.9906301,127.1204639,"South Korea, Gyeonggi-do, Pyeongtaek-si, Hapjeong-dong, 중앙로 338"
278,가톨릭대학교 의정부성모병원,36.9929714,127.0889484,"3 Pyeongtaek 2-ro 20beon-gil, Pyeongtaek-dong, Pyeongtaek-si, Gyeonggi-do, South Korea"
279,추병원,37.008348,127.0740863,"439-3 Segyo-dong, Pyeongtaek-si, Gyeonggi-do, South Korea"
280,의정부백병원,36.9908296,127.111917,"56 Pyeongtaek 5-ro, Bijeon-dong, Pyeongtaek-si, Gyeonggi-do, South Korea"
281,경기도의료원 이천병원,37.0482367,127.0570013,"South Korea, Gyeonggi-do, Pyeongtaek-si, Songtan-ro, 33 KR"
282,이천시보건소,37.0830118,127.0565588,"295 Seojeong-ro, Sinjang 1(il)-dong, Pyeongtaek-si, Gyeonggi-do, South Korea"
283,파주시보건소,37.900803,127.201216,"South Korea, Gyeonggi-do, Pocheon-si, Sineup-dong, 164-3"
284,경기도의료원 파주병원,37.9031168,127.1982732,"1648 Pocheon-ro, Sineup-dong, Pocheon-si, Gyeonggi-do, South Korea"
285,메디인병원,37.5390424,127.2155305,"10 Daecheong-ro, Sinjang 2(i)-dong, Hanam-si, Gyeonggi-do, South Korea"
286,의료법인 백송의료재단 굿모닝병원,37.1320589,126.9108215,"81-70 Pyeong-ri, Hyangnam-eup, Hwaseong-si, Gyeonggi-do, South Korea"
287,의료법인 박애의료재단 박애병원,37.1290591,126.9046833,"139-6 Baran-ri, Hyangnam-eup, Hwaseong-si, Gyeonggi-do, South Korea"
288,의료법인 양진의료재단 평택성모병원,37.2069694,127.0783865,"226-9 Nojak-ro, Seoku-dong, Hwaseong-si, Gyeonggi-do, South Korea"
289,평택보건소,37.2166637,127.0801209,"7 Keunjaebong-gil, Dongtan 1(il)-dong, Hwaseong-si, Gyeonggi-do, South Korea"
290,박병원,37.1991926,126.8262164,"읍 Sicheong-ro, Namyang-dong, Hwaseong-si, Gyeonggi-do, South Korea"
291,송탄보건소,37.8184814,128.8577533,"38 Bangdong-gil, Sacheon-myeon, Gangneung-si, Gangwon-do, South Korea"
292,포천시보건소,37.7743831,128.9071531,"42 Gangneung-daero 419beon-gil, Ponam-dong, Gangneung-si, Gangwon-do, South Korea"
293,경기도의료원 포천병원,37.7589918,128.899805,"30 Okga-ro, Okcheon-dong, Gangneung-si, Gangwon-do, South Korea"
294,소흘보건지소,37.742799,128.8827238,"38 Nambu-ro 17beon-gil, Naegok-dong, Gangneung-si, Gangwon-do, South Korea"
295,하남시보건소,38.3772967,128.4721882,"30 Suseong-ro, Ganseong-eup, Goseong-gun, Gangwon-do, South Korea"
296,화성중앙종합병원,37.522886,129.117069,"100-2 Cheongok-ro, Cheongok-dong, Donghae-si, Gangwon-do, South Korea"
297,화성시보건소,37.5300237,129.1073754,"26 Hapyeong-ro, Cheongok-dong, Donghae-si, Gangwon-do, South Korea"
298,화성시보건소 동탄보건지소,37.5322746,129.1059265,"190 Pyeongneung-dong, Donghae-si, Gangwon-do, South Korea"
299,동탄성심병원,37.4402857,129.1636506,"55-9 Namyang-dong, Samcheok-si, Gangwon-do, South Korea"
300,원광종합병원,37.4436465,129.1720941,"76 Cheokju-ro, Seongnae-dong, Samcheok-si, Gangwon-do, South Korea"
301,남양디에스병원,38.1960432,128.5761283,"36 Subok-ro, Gyo-dong, Sokcho-si, Gangwon-do, South Korea"
302,강릉아산병원,38.2165409,128.5890709,"3 Yeongnanghoban-gil, Yeongrang-dong, Sokcho-si, Gangwon-do, South Korea"
303,강릉동인병원,38.1979903,128.5783967,"South Korea, Gangwon-do, Sokcho-si, Gyo-dong, 중앙로 11"
304,강릉고려병원,38.1097784,127.9889697,"42 Gwangongseo-ro, Yanggu-eup, Yanggu-gun, Gangwon-do, South Korea"
305,강릉시보건소,38.1045016,127.9911494,"South Korea, 양구읍 상리 256-5번지 양구군 강원도 KR"
306,고성군보건소,38.07778090000001,128.6274049,"9-5 Yangyang-ro, Yangyang-eup, Yangyang-gun, Gangwon-do, South Korea"
307,동해시보건소,37.1864696,128.4652531,"59 Jungang 1(il)-ro, Yeongwol-eup, Yeongwol-gun, Gangwon-do, South Korea"
308,동해동인병원,37.1855252,128.4615591,"44 Hasong-ro, Yeongwol-eup, Yeongwol-gun, Gangwon-do, South Korea"
309,근로복지공단 동해병원,37.3478477,127.9458754,"20 Ilsan-ro, Ilsan-dong, Wonju-si, Gangwon-do, South Korea"
310,삼척의료원,37.3514647,127.9467988,"139 Wonil-ro, Ilsan-dong, Wonju-si, Gangwon-do, South Korea"
311,삼척시보건소,37.3326229,127.9492266,"387 Seowon-daero, Gaeun-dong, Wonju-si, Gangwon-do, South Korea"
312,속초시보건소,38.0633016,128.1685332,"34 Inje-ro 140beon-gil, Inje-eup, Inje-gun, Gangwon-do, South Korea"
313,강원도속초의료원,37.3830173,128.6587563,"430 Bongyang-ri, Jeongseon-eup, Jeongseon-gun, Gangwon-do, South Korea"
314,속초보광병원,37.380089,128.6715331,"33 Noksong-ro, Jeongseon-eup, Jeongseon-gun, Gangwon-do, South Korea"
315,양구군보건소,38.14833,127.302643,"16 Guntan-ro, Galmal-eup, Cheorwon-gun, Gangwon-do, South Korea"
316,의료법인 성심의료재단 양구성심병원,38.1502529,127.3077345,"208 Myeongseong-ro, Galmal-eup, Cheorwon-gun, Gangwon-do, South Korea"
317,양양군보건소,37.8840932,127.7399138,"77 Sakju-ro, Gyo-dong, Chuncheon-si, Gangwon-do, South Korea"
318,강원도영월의료원,37.8755383,127.7201937,"South Korea, Gangwon-do, Chuncheon-si, Jungangro 3(sam)-ga, 중앙로 135"
319,영월군보건소,37.1767864,128.9922306,"90 Taebaek-ro, Hwangji-dong, Taebaek-si, Gangwon-do, South Korea"
320,연세대학교 원주세브란스기독병원,37.10407319999999,129.0042595,"8 Bodeumi-gil, Jangseong-dong, Taebaek-si, Gangwon-do, South Korea"
321,원주시보건소,37.3687729,128.390471,"11 Noseong-ro, Pyeongchang-eup, Pyeongchang-gun, Gangwon-do, South Korea"
322,강원도원주의료원,37.6907864,127.89496,"17 Sallimgongwon 1-gil, Hongcheon-eup, Hongcheon-gun, Gangwon-do, South Korea"
323,인제군보건소,37.6901473,127.8768506,"5 Sinjangdae-ro, Hongcheon-eup, Hongcheon-gun, Gangwon-do, South Korea"
324,근로복지공단정선병원,38.1072042,127.7090768,"111 Gangbyeon-ro, Hwacheon-eup, Hwacheon-gun, Gangwon-do, South Korea"
325,정선군보건소,37.478425,127.9798747,"South Korea, Gangwon-do, Hoengseong-gun, Hoengseong-eup, Ipseok-ri, 153-10"
326,철원군보건소,37.4871296,127.9844504,"379 Hoengseong-ro, Hoengseong-eup, Hoengseong-gun, Gangwon-do, South Korea"
327,철원병원,36.8080308,127.7965506,"43 Dongjincheon-gil, Goesan-eup, Goesan-gun, Chungcheongbuk-do, South Korea"
328,한림대학교 춘천성심병원,36.81541199999999,127.7842385,"116 Imkkeokjeong-ro, Goesan-eup, Goesan-gun, Chungcheongbuk-do, South Korea"
329,춘천시보건소,36.9813616,128.3503088,"53 Sambong-ro, Danyang-eup, Danyang-gun, Chungcheongbuk-do, South Korea"
330,태백시보건소,36.9872283,128.3687144,"10 Byeolgok 6-gil, Danyang-eup, Danyang-gun, Chungcheongbuk-do, South Korea"
331,근로복지공단 태백병원,36.48327829999999,127.7182865,"36-1 Samsan-ri, Boeun-eup, Boeun-gun, Chungcheongbuk-do, South Korea"
332,평창군보건의료원,36.4881513,127.715845,"50 Donggwang-gil, Boeun-eup, Boeun-gun, Chungcheongbuk-do, South Korea"
333,홍천아산병원,37.5633388,127.058597,"South Korea, Seoul, Dongdaemun-gu, Jangan-dong, 413-1"
334,홍천군보건소,36.1684686,127.7759592,"7 Bangokdong-gil, Yeongdong-eup, Yeongdong-gun, Chungcheongbuk-do, South Korea"
335,화천군보건의료원,36.3133364,127.5720025,"150 Munjeong-ri, Okcheon-eup, Okcheon-gun, Chungcheongbuk-do, South Korea"
336,횡성대성병원,36.3043486,127.5700884,"10 Samyang-ro 8-gil, Okcheon-eup, Okcheon-gun, Chungcheongbuk-do, South Korea"
337,횡성군보건소,36.9288475,127.6889186,"South Korea, Chungcheongbuk-do, Eumseong-gun, Eumseong-eup, 중앙로 49"
338,괴산군보건소,36.9974781,127.598521,"205-1 Geumseog-ri, Geumwang-eup, Eumseong-gun, Chungcheongbuk-do, South Korea"
339,괴산성모병원,37.13841499999999,128.2062794,"57 Sungmun-ro, Myeong-dong, Jecheon-si, Chungcheongbuk-do, South Korea"
340,단양군보건소,37.1490245,128.2156933,"242 Uirim-daero, Cheongjeon-dong, Jecheon-si, Chungcheongbuk-do, South Korea"
341,단양군립노인요양병원,37.1633515,128.2339864,"South Korea, Chungcheongbuk-do, Jecheon-si, Naeto-ro, 991 KR"
342,(의료법인)정민의료재단 보은한양병원,36.77428099999999,127.5866828,"64-1 Bogeonbokji-ro, Jeungpyeong-eup, Jeungpyeong-gun, Chungcheongbuk-do, South Korea"
343,보은군보건소,36.8587915,127.4398077,"36 Jungangbuk-ro, Jincheon-eup, Jincheon-gun, Chungcheongbuk-do, South Korea"
344,영동병원,36.8605735,127.4396112,"11-8 Jungangbuk 1-gil, Jincheon-eup, Jincheon-gun, Chungcheongbuk-do, South Korea"
345,영동군보건소,36.5882132,127.5059447,"South Korea, Chungcheongbuk-do, Cheongwon-gun, Namil-myeon, 효촌리"
346,옥천성모병원,36.6196583,127.4963221,"125-5 Yeongun-dong, Sangdang-gu, Cheongju-si, Chungcheongbuk-do, South Korea"
347,옥천군보건소,36.6244364,127.4956402,"16 Soenae-ro, Geumcheon-dong, Sangdang-gu, Cheongju-si, Chungcheongbuk-do, South Korea"
348,음성군보건소,36.6375954,127.4702172,"227 Sajik-daero, 서원구 Cheongju-si, Chungcheongbuk-do, South Korea"
349,금왕태성병원,36.6401571,127.4731637,"48 Heungdeok-ro, Sajik 1(il)-dong, Seowon-gu, Cheongju-si, Chungcheongbuk-do, South Korea"
350,제천 서울병원,36.6736692,127.4857003,"South Korea, Chungcheongbuk-do, Cheongju-si, Sangdang-gu, Juseong-ro, 173-19"
351,제천시보건소,36.6300943,127.4265066,"46 Biha-ro 12beon-gil, Gangseo 1(il)-dong, Heungdeok-gu, Cheongju-si, Chungcheongbuk-do, South Korea"
352,명지병원(제천),36.6234909,127.4309797,"1262 2(i)sunhwan-ro, Gagyeong-dong, Heungdeok-gu, Cheongju-si, Chungcheongbuk-do, South Korea"
353,증평군보건소,37.498017,127.057186,"429 Dogok-ro, Daechi 4(sa)-dong, Gangnam-gu, Seoul, South Korea"
354,진천성모병원,37.0877491,127.9193363,"53-6 Minae-ri, Eomjeong-myeon, Chungju-si, Chungcheongbuk-do, South Korea"
355,진천군보건소,36.9650711,128.0025263,"447-10 Mokbeol-dong, Chungju-si, Chungcheongbuk-do, South Korea"
356,상당보건소,36.2730578,127.25009,"South Korea, Chungcheongnam-do, Gyeryong-si, Geumam-dong, 장안로 54"
357,의료법인 인화재단한국병원,36.4589918,127.1094561,"South Korea, Chungcheongnam-do, Gongju-si, Ungjin-dong, 무령로 77"
358,의료법인정산의료재단효성병원,36.4563591,127.1206645,"123 Bonghwang-ro, Banjuk-dong, Gongju-si, Chungcheongnam-do, South Korea"
359,서원보건소,36.1040281,127.4963441,"56-12 Jungdo-ri, Geumsan-eup, Geumsan-gun, Chungcheongnam-do, South Korea"
360,충청북도 청주의료원,36.1121092,127.4920434,"204-8 Jungdo-ri, Geumsan-eup, Geumsan-gun, Chungcheongnam-do, South Korea"
361,청주성모병원,36.1923478,127.0943895,"14 Simin-ro 294beon-gil, Chwiam-dong, Nonsan-si, Chungcheongnam-do, South Korea"
362,청원보건소,36.1964253,127.1041161,"382 Nonsan-daero, Gwanchok-dong, Nonsan-si, Chungcheongnam-do, South Korea"
363,흥덕보건소,36.9042958,126.6844291,"South Korea, Chungcheongnam-do, Dangjin-si, 시, Banchon-ro, 5-15 KR"
364,한마음의료재단 하나병원,36.8872782,126.6299943,"South Korea, Chungcheongnam-do, Dangjin-si, Dangjin 2(i)-dong, 서부로 56"
365,베스티안병원,36.3243793,126.6022626,"234 Boryeongnam-ro, Nampo-myeon, Boryeong-si, Chungcheongnam-do, South Korea"
366,충주시보건소,36.3809991,126.6227881,"136 Jukseong-ro, Daecheon -1(il)dong, Boryeong-si, Chungcheongnam-do, South Korea"
367,충청북도 충주의료원,36.27575410000001,126.9017177,"200 Gyebaek-ro, Buyeo-eup, Buyeo-gun, Chungcheongnam-do, South Korea"
368,건국대학교 충주병원,36.2829297,126.9095156,"205 Seongwang-ro, Buyeo-eup, Buyeo-gun, Chungcheongnam-do, South Korea"
369,계룡시보건소,36.7756106,126.4650989,"South Korea, Chungcheongnam-do, Seosan-si, 중앙로 149 KR"
370,충청남도공주의료원,36.774794,126.4443313,"6 Hosugongwon 6-ro, Buchun-dong, Seosan-si, Chungcheongnam-do, South Korea"
371,공주시 보건소,36.0846818,126.6876488,"289-1 Sagok-ri, Seocheon-eup, Seocheon-gun, Chungcheongnam-do, South Korea"
372,새금산병원,36.082321,126.689732,"26 Sagok-gil, Seocheon-eup, Seocheon-gun, Chungcheongnam-do, South Korea"
373,금산군보건소,36.7793814,127.0194596,"432-1 Mojong-dong, Asan-si, Chungcheongnam-do, South Korea"
374,백제종합병원,36.7827142,127.0145988,"20 Beonyeong-ro224beon-gil, Mojong-dong, Asan-si, Chungcheongnam-do, South Korea"
375,논산시보건소,37.6402518,127.0285046,"463-44 Beon-dong, Gangbuk-gu, Seoul, South Korea"
376,당진종합병원,36.6910697,126.8377044,"South Korea, Chungcheongnam-do, Yesan-gun, Yesan-eup, Sanseong-ri, 189-1번지 KR"
377,당진시보건소,36.6858341,126.84584,"23-1 Yesan-ri, Yesan-eup, Yesan-gun, Chungcheongnam-do, South Korea"
378,보령시보건소,36.8028806,127.1363643,"31 Suncheonhyang 6-gil, Bongmyeong-dong, Dongnam-gu, Cheonan-si, Chungcheongnam-do, South Korea"
379,보령아산병원,36.7972574,127.1311574,"542-3 Ssangyong-dong, Seobuk-gu, Cheonan-si, Chungcheongnam-do, South Korea"
